user_id,item_id,rating,timestamp
9660,1999,5.0,1420322950000
6033,1999,5.0,1421097546000
9500,1999,5.0,1421675724000
9154,1999,5.0,1422639260000
1890,1999,3.0,1422739995000
4890,1999,5.0,1423601680000
5054,1999,5.0,1424449616000
7030,1999,5.0,1429395242000
2438,1999,5.0,1430919427000
2383,1999,5.0,1444095512000
10868,1999,5.0,1453410868000
5810,1999,5.0,1477437396000
8785,1999,5.0,1479753748000
10765,1999,4.0,1482862927000
4069,1999,5.0,1486321776000
2838,1999,5.0,1498144758703
3644,1999,5.0,1499979958204
7085,7530,2.0,1420078567000
7085,47291,4.0,1420078868000
8674,45120,4.0,1420080702000
9805,45120,5.0,1437272139000
8674,16150,3.0,1420080996000
167,16150,5.0,1431885235000
10544,16150,5.0,1464705062000
8674,53280,5.0,1420081175000
3840,53280,5.0,1429035391000
8674,4596,5.0,1420081223000
2964,4596,5.0,1425675013000
4292,4596,5.0,1445196186000
3718,4596,5.0,1446778373000
4935,4596,5.0,1472965468000
4994,4596,5.0,1473389757000
6920,4596,5.0,1487367031000
10732,4596,5.0,1488340476000
165,4596,5.0,1494018104000
545,28620,4.0,1420081392000
5580,18475,4.0,1420081453000
4264,18475,4.0,1446790693000
604,18475,5.0,1463604418000
2033,18475,4.0,1466957382000
10332,18475,3.0,1467848014000
733,18475,5.0,1470579731000
212,18475,4.0,1474498689000
7335,18475,5.0,1486006769000
2355,65297,5.0,1420083248000
8332,42563,5.0,1420083254000
2550,42563,5.0,1475625663000
1854,43631,5.0,1420083393000
1434,43631,3.0,1424573938000
3132,43631,5.0,1426182747000
7334,43631,4.0,1478549405000
4557,43631,3.0,1509748084099
3386,54118,4.0,1420083701000
1922,54118,4.0,1420401109000
4509,54118,4.0,1421379824000
986,54118,4.0,1422831727000
1319,54118,3.0,1423975723000
6937,54118,5.0,1425400420000
4551,54118,4.0,1425834153000
6798,54118,5.0,1430606245000
1350,20393,1.0,1420085357000
2443,20393,4.0,1428083484000
543,20393,4.0,1439495658000
1135,20393,3.0,1456626433000
7472,20393,5.0,1464398703000
5454,44043,5.0,1420085698000
10062,39352,5.0,1420086647000
3910,19824,4.0,1420086736000
13237,21072,4.0,1420091304000
2967,21072,5.0,1430861804000
3750,21072,4.0,1466486119000
172,7448,5.0,1420093272000
8957,35672,4.0,1420093920000
6935,63961,4.0,1420094475000
6358,59548,4.0,1420095344000
6143,59548,5.0,1454377668000
6556,59548,5.0,1502690433749
6171,41493,5.0,1420097067000
4232,41493,5.0,1421128470000
2059,41493,3.0,1422076869000
12814,41493,5.0,1426022958000
3550,41493,5.0,1432766869000
9643,41493,5.0,1435426336000
8950,41493,4.0,1444485580000
4639,41493,3.0,1492880172000
2106,41493,4.0,1497747827422
8570,7747,2.0,1420098199000
7722,52155,5.0,1420098760000
2976,46077,2.0,1420098900000
7722,49299,5.0,1420099014000
7722,1617,5.0,1420101030000
2001,1617,5.0,1421429830000
7722,14897,5.0,1420101170000
1798,5218,4.0,1420106747000
1798,36129,5.0,1420106955000
626,36129,5.0,1458080920000
1798,50351,5.0,1420107109000
1798,55785,5.0,1420107612000
1798,13018,4.0,1420107870000
1254,30118,5.0,1420111416000
5170,30118,5.0,1465664307000
7391,47861,2.0,1420119219000
3283,47861,5.0,1502310077672
10522,49582,5.0,1420120903000
8092,49582,5.0,1423966336000
8467,49582,5.0,1424222188000
1836,49582,5.0,1424285239000
779,49582,5.0,1426643288000
12972,49582,4.0,1466688996000
5569,43220,5.0,1420121429000
3739,43220,5.0,1424551655000
10994,44209,5.0,1420122176000
1067,28354,4.0,1420122356000
4940,30765,5.0,1420125380000
7719,56589,4.0,1420127566000
592,24627,5.0,1420128332000
2743,24627,4.0,1426109973000
8214,24627,5.0,1431886262000
921,24627,3.0,1435208234000
749,24627,5.0,1438455873000
1174,24627,5.0,1439426711000
5208,24627,5.0,1464737564000
6565,24627,4.0,1479757189000
3960,24627,4.0,1479917522000
241,24627,5.0,1484690266000
2097,24627,5.0,1486779367000
966,24627,5.0,1488240706000
3542,24627,5.0,1488552475000
6554,20549,2.0,1420128389000
6944,11543,5.0,1420128940000
12660,53018,5.0,1420129441000
10047,50043,5.0,1420129622000
10047,21710,4.0,1420129692000
3837,21710,3.0,1422364960000
468,21710,5.0,1439596438000
6277,21710,3.0,1452116956000
4562,21710,4.0,1486574458000
5107,21710,3.0,1489379400000
10611,21710,4.0,1489716422000
2263,21710,5.0,1491859351000
10489,14091,2.0,1420130368000
10489,10559,5.0,1420130677000
2333,10559,5.0,1423442250000
8856,10559,4.0,1434122877000
2675,10559,5.0,1444257185000
11744,10559,5.0,1450315180000
5620,10559,5.0,1470244445000
6314,10559,5.0,1483245099000
5273,29153,5.0,1420132253000
375,10798,5.0,1420132874000
10692,10798,4.0,1467492631000
8905,10798,3.0,1513223131214
7044,46245,5.0,1420133356000
11824,14154,5.0,1420134176000
10032,20922,5.0,1420135658000
777,20922,2.0,1421093692000
6122,20922,4.0,1490558508000
11790,39571,5.0,1420135680000
3802,39571,5.0,1445019926000
13823,43405,4.0,1420135728000
11537,43405,5.0,1422538330000
8227,43405,5.0,1428077410000
3869,47678,4.0,1420136274000
396,47678,5.0,1420426121000
4125,47678,5.0,1421929416000
304,47678,5.0,1437751136000
1052,47678,4.0,1493737948000
11409,46596,5.0,1420136328000
5192,18339,5.0,1420136429000
5192,41445,5.0,1420136478000
12129,41445,3.0,1422376719000
1273,41445,4.0,1440401701000
1590,33992,4.0,1420136581000
3316,33992,5.0,1422659364000
2334,33992,5.0,1441620374000
7168,33992,3.0,1444873892000
10028,61575,5.0,1420136639000
13357,61575,4.0,1444677983000
2691,30605,4.0,1420137216000
5140,30605,4.0,1425154570000
10700,30605,5.0,1429230159000
906,30605,5.0,1443201080000
6969,30605,5.0,1444503181000
1311,30605,5.0,1446643763000
10198,30605,5.0,1450924769000
13057,30605,4.0,1452175378000
1601,30605,5.0,1456337354000
7113,30605,5.0,1457125980000
5355,30605,5.0,1473861544000
5040,30605,4.0,1475884700000
2930,53877,5.0,1420137557000
11478,53877,4.0,1429228374000
2188,53877,5.0,1458536389000
8127,53877,4.0,1461195522000
7593,53877,5.0,1477627071000
5692,53877,5.0,1486476474000
11769,53877,5.0,1496982915340
4822,53877,5.0,1507054786544
3408,29628,5.0,1420137863000
8727,29628,5.0,1505897242929
5316,10333,4.0,1420137951000
468,35836,4.0,1420138062000
11908,64541,5.0,1420138179000
7763,64541,4.0,1421428771000
2974,64541,4.0,1429101189000
7550,64541,5.0,1488564998000
12103,12407,5.0,1420138511000
457,12407,5.0,1426776872000
2882,12407,4.0,1436805651000
8858,12407,4.0,1437891219000
2257,12407,5.0,1466636212000
11102,40225,5.0,1420138517000
6584,40225,5.0,1478127332000
12660,59906,5.0,1420139417000
4912,8777,5.0,1420139471000
9898,8777,5.0,1488996388000
2272,21153,1.0,1420140814000
1187,57192,4.0,1420141989000
237,57192,5.0,1443504996000
13362,28859,5.0,1420142107000
1832,28859,4.0,1429485849000
10406,50657,5.0,1420142210000
1176,50657,5.0,1454986514000
4590,50657,3.0,1480949684000
650,26161,4.0,1420143025000
5625,26161,5.0,1420603745000
1293,26161,4.0,1427231447000
152,17024,5.0,1420143564000
152,7422,4.0,1420143719000
152,52594,4.0,1420143872000
4992,52594,5.0,1483821911000
11081,36567,4.0,1420144082000
152,20395,5.0,1420145141000
8212,41572,4.0,1420145350000
5885,41572,4.0,1421413441000
152,12954,4.0,1420145396000
4350,47590,5.0,1420146478000
450,112,5.0,1420146599000
962,40073,5.0,1420147073000
3822,24575,5.0,1420147659000
7057,24575,5.0,1422283637000
2378,24575,5.0,1424470013000
2208,24575,5.0,1424869540000
7992,24575,4.0,1425579440000
9252,24575,4.0,1431717020000
8067,24575,4.0,1441118505000
4644,24575,5.0,1466235268000
5604,24575,5.0,1503078185494
5106,35423,1.0,1420148846000
2178,30400,5.0,1420149161000
88,51899,5.0,1420149480000
11984,1958,5.0,1420149768000
7094,17626,5.0,1420150531000
2352,53236,4.0,1420150925000
937,40977,5.0,1420151562000
937,17584,5.0,1420151564000
2345,43470,3.0,1420151565000
3683,43470,2.0,1436354727000
937,15372,5.0,1420151568000
937,29772,5.0,1420151602000
937,5764,5.0,1420151657000
100,5764,5.0,1449845831000
937,40390,5.0,1420151682000
5622,40390,5.0,1424917713000
937,34188,5.0,1420151688000
309,34188,4.0,1427759549000
937,19991,5.0,1420151701000
5977,19991,5.0,1480131336000
3527,19991,5.0,1486812123000
937,9200,5.0,1420151709000
12322,65372,5.0,1420151894000
3532,44901,5.0,1420151969000
609,41384,4.0,1420152800000
1044,57052,4.0,1420153558000
5259,40203,3.0,1420154131000
838,40203,5.0,1441201482000
3468,32116,5.0,1420154961000
9583,9420,5.0,1420155856000
7229,55915,5.0,1420155876000
7290,55915,5.0,1420315298000
348,55915,5.0,1422244449000
104,55915,5.0,1427618744000
2741,55915,5.0,1454046982000
10246,55915,5.0,1471315374000
6417,55915,5.0,1482204059000
258,25063,5.0,1420156581000
12303,16731,5.0,1420158619000
12303,39687,5.0,1420158647000
12303,33270,5.0,1420158791000
46,21725,3.0,1420158889000
12114,30798,5.0,1420160096000
6459,49503,4.0,1420162718000
2345,47248,3.0,1420163106000
4245,36496,3.0,1420164688000
3471,36496,3.0,1420571224000
10533,36496,3.0,1421609777000
3320,36496,4.0,1421849776000
8081,36496,5.0,1425800476000
10844,1449,5.0,1420166471000
2298,36624,5.0,1420166480000
3469,40279,4.0,1420166963000
4375,40279,2.0,1470622653000
4572,31877,5.0,1420168086000
9151,31877,5.0,1425883205000
6430,31877,5.0,1437961244000
9970,31877,5.0,1440228746000
1857,31877,4.0,1441148473000
2079,31877,5.0,1443560983000
564,31877,4.0,1443729847000
7960,31877,3.0,1444111125000
9469,31877,3.0,1451530053000
5987,31877,4.0,1498245798080
8204,31877,5.0,1498315781676
7229,31877,5.0,1500248365139
6006,31877,5.0,1502524781524
1949,31877,5.0,1512971100707
2730,17345,5.0,1420168366000
2684,16328,3.0,1420168417000
3740,16328,4.0,1430696693000
2114,16328,4.0,1476882405000
4232,63403,5.0,1420169345000
5383,63403,4.0,1420855134000
5051,63403,5.0,1420912172000
8913,63403,5.0,1421119498000
564,63403,5.0,1421469986000
1649,63403,4.0,1421512849000
7488,63403,5.0,1421705818000
9168,63403,4.0,1421713716000
1826,63403,5.0,1421727412000
4206,63403,5.0,1422088605000
2432,63403,5.0,1423779369000
882,63403,5.0,1425233636000
3936,63403,4.0,1431371927000
11744,63403,5.0,1436732549000
9149,63403,4.0,1439488063000
11325,63403,5.0,1469806923000
292,63403,4.0,1505916420946
5116,14803,3.0,1420169785000
2914,14803,4.0,1443626816000
5091,14803,3.0,1448776898000
7891,14803,5.0,1470707671000
2165,14803,4.0,1472491306000
9054,14803,4.0,1474912512000
2574,14803,3.0,1512417101489
5772,52744,5.0,1420170264000
4633,20499,5.0,1420171315000
376,46240,4.0,1420171431000
2345,54673,4.0,1420172470000
1307,57255,5.0,1420172592000
2345,1816,4.0,1420174109000
2345,53609,4.0,1420174334000
2345,62054,4.0,1420174870000
5012,13006,5.0,1420180155000
5067,13006,5.0,1450376108000
6919,58297,3.0,1420181379000
369,42521,4.0,1420184401000
4998,40597,5.0,1420193405000
217,3263,5.0,1420195027000
8721,58120,5.0,1420202998000
5447,8300,5.0,1420204567000
1501,8300,5.0,1425848231000
10324,63439,3.0,1420206143000
609,63439,5.0,1494592306000
10324,40823,3.0,1420206212000
6550,40823,5.0,1422283725000
5832,40823,5.0,1430697663000
609,40823,5.0,1493397135000
1696,14918,5.0,1420207293000
8808,14918,2.0,1422290735000
5064,14918,2.0,1422909935000
6318,14918,5.0,1425821808000
6921,14918,2.0,1435591865000
170,33129,5.0,1420208535000
170,49778,4.0,1420208689000
5481,30320,4.0,1420209019000
1548,45544,5.0,1420211036000
6877,16384,5.0,1420213974000
6877,37111,5.0,1420214112000
3132,37111,5.0,1426182553000
5006,37111,5.0,1431452779000
1898,37111,5.0,1438052020000
3473,37111,5.0,1439322903000
11900,37111,5.0,1441581670000
12307,37111,5.0,1451678057000
2437,37111,5.0,1454857538000
11963,37111,5.0,1458828603000
2732,37111,5.0,1480035727000
579,11104,5.0,1420214501000
579,29887,5.0,1420214516000
579,45131,5.0,1420214596000
7254,45131,4.0,1443840174000
296,20309,3.0,1420214811000
296,14185,2.0,1420215450000
3257,65277,5.0,1420215706000
296,41750,3.0,1420216590000
296,1321,5.0,1420216830000
2448,1321,5.0,1447121568000
485,1321,4.0,1460684315000
296,10390,5.0,1420217322000
1924,49401,3.0,1420217532000
296,42743,4.0,1420217653000
2431,23285,5.0,1420218114000
296,9779,4.0,1420218290000
2087,9779,5.0,1458076076000
3982,22824,5.0,1420218805000
6375,29791,3.0,1420219378000
3982,63344,5.0,1420219447000
296,37662,5.0,1420219721000
3088,8211,5.0,1420219996000
296,36197,4.0,1420220199000
4986,24975,5.0,1420220346000
4568,24975,4.0,1506738858494
4986,49445,5.0,1420220368000
12253,51731,5.0,1420220529000
7271,51731,5.0,1464164312000
5387,51731,4.0,1478452658000
10818,51731,5.0,1505520852464
4986,60957,5.0,1420220659000
1289,27319,4.0,1420220871000
4986,14789,5.0,1420220883000
6794,14789,5.0,1424718748000
3917,7171,5.0,1420220921000
4986,31786,5.0,1420221050000
4723,31786,5.0,1426024437000
2979,31786,5.0,1429467054000
4215,31786,5.0,1430869234000
1296,31786,5.0,1472762201000
9778,31786,1.0,1475613706000
2570,31786,5.0,1482145573000
4426,31786,5.0,1489642437000
5093,31786,5.0,1500640084790
296,13299,4.0,1420221082000
3917,46326,5.0,1420221379000
3917,16232,4.0,1420221576000
3917,30951,4.0,1420221617000
3917,37234,4.0,1420221628000
3917,23841,4.0,1420221646000
3917,21386,4.0,1420221671000
3917,18197,4.0,1420221728000
3917,37875,5.0,1420221795000
3917,35754,4.0,1420221847000
3917,2070,3.0,1420221909000
4177,2070,5.0,1425931483000
5413,2070,3.0,1456842395000
1944,2070,5.0,1489263933000
296,41348,5.0,1420221933000
866,41348,5.0,1443635344000
3060,41348,5.0,1470805760000
1631,41348,4.0,1484491235000
3917,18805,5.0,1420222006000
3366,18805,5.0,1486087490000
3917,6653,5.0,1420222038000
296,64845,5.0,1420222083000
3917,59389,5.0,1420222085000
6060,59389,5.0,1479321598000
3917,58473,5.0,1420222130000
3366,58473,5.0,1454636936000
3917,18231,5.0,1420222140000
2525,18231,2.0,1450204230000
296,51204,5.0,1420223559000
3966,21897,3.0,1420223561000
5671,21897,4.0,1443129161000
3575,29664,4.0,1420223632000
3962,29664,1.0,1430604748000
4882,29664,4.0,1438707053000
11590,29664,4.0,1442800078000
3320,29664,4.0,1446640853000
3966,30028,2.0,1420223833000
3575,63149,3.0,1420224615000
6210,32843,4.0,1420225178000
3575,40436,3.0,1420225974000
2030,40436,2.0,1435399832000
9387,40436,5.0,1445682302000
959,40436,5.0,1447551428000
296,56631,3.0,1420227246000
3727,56631,5.0,1438370399000
6675,61684,3.0,1420228037000
8286,49952,4.0,1420229242000
4670,52679,4.0,1420230153000
182,39253,5.0,1420230306000
3966,12628,3.0,1420230774000
4061,12628,5.0,1468436070000
2596,26540,4.0,1420234107000
6964,25247,4.0,1420234403000
3799,25247,5.0,1431644027000
1643,52520,4.0,1420235595000
706,52520,4.0,1424419160000
9421,52520,5.0,1475455276000
1672,17232,5.0,1420237864000
8507,21059,5.0,1420239524000
2629,21059,5.0,1446809982000
1229,21059,5.0,1500477139521
2547,58918,5.0,1420240157000
12844,3005,5.0,1420240524000
9695,33501,3.0,1420240620000
393,33501,3.0,1497593110466
10558,33501,5.0,1501333324401
880,33501,2.0,1504218348251
2547,7350,5.0,1420241271000
567,7350,5.0,1425818294000
7293,7350,5.0,1427154148000
7696,7350,3.0,1428547706000
3566,7350,5.0,1460768056000
2379,7350,3.0,1461104080000
1084,7350,5.0,1479843745000
5607,7350,5.0,1484280317000
4331,7350,4.0,1496546148000
9623,7350,4.0,1507351455267
2547,23686,5.0,1420241720000
2965,23686,3.0,1428382552000
2327,23686,2.0,1431487606000
4323,23686,4.0,1434507879000
7696,23686,4.0,1436999067000
11500,23686,3.0,1446173108000
10394,23686,3.0,1463774494000
5082,23686,3.0,1473215110000
8410,5030,5.0,1420241802000
7411,44948,4.0,1420242428000
1510,13935,4.0,1420243886000
5787,13935,5.0,1427372480000
1510,44482,4.0,1420244471000
1510,65272,4.0,1420244780000
7601,14076,2.0,1420244991000
10966,30185,5.0,1420245897000
468,30185,5.0,1438882353000
1303,30185,3.0,1444528475000
3526,30185,5.0,1447111773000
2739,30185,5.0,1448034839000
1167,30185,2.0,1462739730000
5557,30185,3.0,1474237767000
514,30185,3.0,1476269367000
3584,12464,5.0,1420246541000
1827,12464,3.0,1421465766000
8678,12464,4.0,1428690895000
257,12464,5.0,1480100406000
8040,12464,3.0,1510952845290
3966,4660,5.0,1420246678000
3966,10267,5.0,1420247433000
300,10267,5.0,1421644757000
5653,10267,4.0,1447710364000
3966,24931,5.0,1420247646000
11786,19469,5.0,1420248083000
2114,6635,5.0,1420248459000
1402,6635,5.0,1428537401000
2079,6635,5.0,1439427094000
923,6635,5.0,1450029051000
6860,6635,4.0,1453583954000
731,6635,4.0,1465435618000
2741,6635,5.0,1487145260000
2114,33645,5.0,1420248893000
3242,33645,5.0,1421084269000
8702,33645,5.0,1479246356000
5499,33645,4.0,1507047990307
1386,30229,5.0,1420250069000
3172,35356,4.0,1420252235000
7696,32981,4.0,1420252249000
6799,32981,5.0,1422659927000
1117,32981,4.0,1422754931000
2433,32981,5.0,1422915668000
4898,32981,4.0,1425187718000
7966,32981,5.0,1430314267000
5731,32981,5.0,1451659844000
134,32981,5.0,1464890144000
4520,32981,4.0,1475971945000
8424,32981,3.0,1476567285000
3150,32981,4.0,1482871338000
2600,32981,4.0,1496445027000
6935,14496,4.0,1420253332000
3015,59880,4.0,1420254567000
972,40010,5.0,1420256061000
2871,40010,4.0,1451113429000
972,2060,5.0,1420256149000
100,2060,3.0,1479238656000
4407,54571,5.0,1420256400000
972,39929,5.0,1420257565000
972,38006,4.0,1420258186000
5116,38006,5.0,1447213811000
6418,60745,4.0,1420258658000
6418,34000,4.0,1420259377000
6418,47686,4.0,1420260211000
13232,44654,5.0,1420260253000
3813,44971,5.0,1420262768000
8292,44971,5.0,1422292512000
562,44971,5.0,1423744799000
6318,44971,2.0,1425687506000
3120,44971,5.0,1428847290000
8081,44971,5.0,1429838621000
2099,44971,5.0,1430681439000
1713,44971,5.0,1436804600000
770,44971,5.0,1481779621000
4774,41691,3.0,1420266091000
5284,8994,5.0,1420267951000
3506,8994,5.0,1420398666000
10580,8994,4.0,1420419783000
4123,8994,5.0,1421554345000
9554,8994,1.0,1421584508000
4231,8994,5.0,1421802611000
11508,8994,4.0,1422528723000
3466,8994,4.0,1422606009000
9804,8994,5.0,1422736015000
28,8994,4.0,1423253140000
10672,8994,2.0,1425190880000
1812,8994,4.0,1425758211000
9702,8994,5.0,1427919888000
7077,8994,5.0,1430500462000
9898,8994,3.0,1430581487000
2266,8994,5.0,1438094661000
4774,8994,5.0,1447188033000
12045,8994,2.0,1448799377000
12529,8994,5.0,1450416852000
92,8994,4.0,1471638570000
3921,8994,5.0,1489681704000
3822,8994,3.0,1499887049200
2785,8994,4.0,1503774805091
10927,41000,5.0,1420268622000
3706,41000,5.0,1426280790000
3665,41000,4.0,1446431295000
8322,8742,3.0,1420275251000
7150,8742,5.0,1470895491000
5501,12392,4.0,1420275541000
6437,49573,4.0,1420278339000
4213,49573,5.0,1479324664000
5501,37120,4.0,1420279955000
1027,37120,5.0,1460983097000
4817,5660,5.0,1420280993000
387,1608,5.0,1420286935000
10796,56302,5.0,1420289068000
1040,56302,4.0,1436292186000
4152,12128,5.0,1420289163000
737,12128,5.0,1476837110000
4152,29248,5.0,1420289168000
2864,29248,4.0,1459367788000
3925,29248,5.0,1490920239000
4152,22123,5.0,1420289177000
4152,64052,4.0,1420289609000
4857,64052,5.0,1440093834000
2357,64052,5.0,1441860823000
4152,52042,5.0,1420289656000
4857,52042,5.0,1440519699000
2357,52042,5.0,1441860511000
5211,52042,3.0,1451877644000
797,52042,5.0,1462900043000
4152,34913,5.0,1420289849000
4152,22555,5.0,1420289941000
10789,22555,5.0,1476918913000
4152,26596,5.0,1420290030000
5471,26596,5.0,1445999322000
4152,26773,5.0,1420290036000
4152,41430,5.0,1420290066000
4152,51154,5.0,1420290107000
4152,25819,5.0,1420290116000
4152,46637,5.0,1420290191000
4152,620,5.0,1420290203000
4152,56004,5.0,1420290208000
4039,56004,1.0,1444709143000
4152,28670,5.0,1420290214000
4152,65510,5.0,1420290227000
4152,42578,5.0,1420290245000
798,42578,1.0,1439132424000
4152,38458,5.0,1420290253000
4152,41604,5.0,1420290263000
4152,56137,5.0,1420290297000
4152,18933,5.0,1420290308000
862,24094,4.0,1420294882000
37,24094,5.0,1499029496987
8467,21584,5.0,1420295425000
3386,4983,4.0,1420295445000
8467,874,5.0,1420295615000
592,61819,3.0,1420296308000
2912,61819,5.0,1446337795000
7111,63667,5.0,1420296656000
6740,63667,4.0,1487200238000
6733,63667,5.0,1487223028000
6825,46813,2.0,1420297011000
6877,1715,5.0,1420297187000
5205,1715,5.0,1421437592000
312,1715,4.0,1440851081000
6482,1715,5.0,1445297574000
4195,1715,5.0,1463494313000
7569,3353,4.0,1420297212000
527,3353,5.0,1421757197000
1474,3353,5.0,1421777368000
9695,3353,4.0,1423227734000
2938,3353,4.0,1424030774000
7192,3353,4.0,1433819979000
4958,3353,5.0,1445074741000
7074,3353,5.0,1459099921000
1973,3353,4.0,1466217571000
6376,3353,4.0,1482352524000
158,3353,5.0,1487032592000
141,3353,5.0,1495760393000
7315,3353,4.0,1495988506000
6877,52894,5.0,1420297409000
5353,60052,4.0,1420297620000
7060,22905,4.0,1420298493000
3042,22905,4.0,1478363569000
6219,22905,5.0,1478807113000
4256,22905,4.0,1490203482000
6047,22905,5.0,1495253002000
4374,22905,5.0,1510191915255
8300,57403,5.0,1420298605000
749,57403,4.0,1420580303000
2098,49804,5.0,1420298692000
6839,20495,5.0,1420300014000
6839,54027,4.0,1420300099000
8755,54027,5.0,1420915916000
5989,54027,4.0,1431932778000
8685,54027,5.0,1436521834000
3887,54027,3.0,1455843988000
4206,54027,5.0,1485824839000
10211,54027,5.0,1494792380000
5147,54027,5.0,1508033058796
6839,219,4.0,1420300111000
6839,8179,4.0,1420300175000
6839,17130,4.0,1420300202000
6839,48295,4.0,1420300213000
6839,22551,4.0,1420300250000
9402,22551,4.0,1427996876000
4704,22551,5.0,1434170018000
8156,22551,1.0,1435619464000
8091,22551,3.0,1454263757000
2218,22551,5.0,1461561775000
6839,16790,4.0,1420300355000
424,16790,5.0,1426045721000
6526,16790,3.0,1450792719000
7257,16790,5.0,1452490377000
1270,16790,5.0,1483656531000
5162,16790,5.0,1484112200000
304,16790,5.0,1502992579855
6839,55681,4.0,1420300357000
2357,55681,4.0,1438824701000
3665,55681,4.0,1449438918000
10211,55681,4.0,1494491478000
6139,55681,3.0,1496930502000
6839,24926,4.0,1420300365000
9038,29858,5.0,1420301215000
2391,47604,5.0,1420301834000
2391,58852,5.0,1420302023000
2391,7146,5.0,1420302372000
8219,7146,2.0,1456443023000
7118,7146,5.0,1475108131000
9038,34754,5.0,1420302623000
7030,34754,5.0,1420416126000
9127,34754,5.0,1421058680000
6263,34754,5.0,1421130262000
958,34754,5.0,1421774063000
4172,34754,4.0,1443441302000
11175,51070,5.0,1420303256000
9865,26456,5.0,1420307205000
4216,14208,2.0,1420307223000
10298,14208,4.0,1492457527000
4120,26448,5.0,1420307716000
1414,17429,5.0,1420308780000
1414,47775,4.0,1420308918000
2550,45484,5.0,1420309029000
1414,21435,4.0,1420309037000
1414,26531,2.0,1420309095000
10591,26531,2.0,1423463912000
3633,587,4.0,1420309133000
10472,587,4.0,1437418086000
1414,51766,2.0,1420309144000
3450,51766,5.0,1437098541000
10772,40538,5.0,1420309498000
10772,62530,4.0,1420309705000
5352,62530,3.0,1427771262000
8841,62530,4.0,1439954229000
5803,62530,5.0,1440442772000
11281,62530,5.0,1463448773000
11924,62530,5.0,1467418760000
6846,62530,1.0,1468874952000
3686,62530,1.0,1491534988000
10772,33550,5.0,1420309716000
10772,59891,4.0,1420309883000
3567,7285,5.0,1420309952000
10772,21352,4.0,1420309992000
364,21352,5.0,1427411794000
3141,21352,5.0,1427515427000
9327,21352,5.0,1432424481000
7370,21352,4.0,1436315354000
6347,21352,5.0,1437522991000
2764,21352,5.0,1439218080000
7243,21352,5.0,1445218913000
12408,21352,5.0,1456509880000
4617,21352,5.0,1457478458000
1450,21352,5.0,1464396644000
2042,21352,5.0,1475849556000
720,21352,2.0,1501711327730
2219,21352,5.0,1507670225346
10920,21352,5.0,1510691457348
12617,21352,2.0,1514655115665
10772,33144,4.0,1420310093000
3567,63725,5.0,1420310241000
3567,15740,5.0,1420310300000
1956,29125,1.0,1420310580000
448,29125,3.0,1422033963000
10241,29125,4.0,1425897288000
7168,29125,3.0,1475706608000
605,9795,5.0,1420310636000
5700,9795,4.0,1438136444000
3567,59274,4.0,1420311224000
3567,13903,5.0,1420311259000
3567,56172,5.0,1420311295000
5723,25910,5.0,1420311527000
8794,25910,3.0,1421695934000
4176,25910,5.0,1422574187000
6768,25910,4.0,1425013837000
12189,25910,3.0,1425832475000
3509,25910,4.0,1426444435000
3284,25910,5.0,1434925348000
8925,25910,2.0,1437190692000
2633,25910,4.0,1463756093000
6154,22174,5.0,1420311600000
1230,2168,1.0,1420313694000
7348,35446,4.0,1420313767000
